ID,NETWORK_STATE,RECEIPT_ID,ACCOUNT_ID,CATEGORY,IS_DOWN_PAYMENT,IS_TESTING
376471804,,380939186,6060002,,false,false
409028574,,414051675,5919368,,false,false
393670471,,398442967,5886082,,false,false
363807277,,368066201,6037582,,false,false
364900852,,369162363,5818027,,false,false
393668368,,398440823,5812374,,false,false
411423272,,416499069,5821609,,false,false
411423457,,416499254,5805318,,false,false
345837840,,349807581,5826635,,true,false
345861955,,349837406,5794018,,false,false
345124692,,349091135,5816604,,true,false
345120858,,349086831,5816465,,true,false
365397624,,369664825,5951774,,false,false
354496350,,358593039,5935564,,true,false
460422742,,466459464,6128805,,false,false
449149355,,454927996,6092896,,false,false
443466665,,449126632,6107837,,false,false
401126435,,406020696,6124855,,false,false
381373411,,385923413,5969384,,false,false
371104393,,375453413,5979971,,false,false
370513289,,374856548,5960807,,false,false
402562018,,407468977,6026664,,false,false
438875448,,444450579,5919286,,false,false
436520674,,442059994,6097765,,false,false
402575475,,407482782,5969182,,false,false
402597011,,407505273,6144439,,false,false
370512668,,374855953,6024779,,false,false
355685459,,359821117,5950388,,true,false
354419599,,358515314,5829608,,false,false
355673562,,359813743,5898079,,false,false
355676486,,359816717,5928875,,false,false
355680349,,359817932,5950195,,true,false
359136924,,363306510,5947286,,false,false
359125248,,363294728,5945642,,false,false
420903401,,426128520,6044316,,false,false
409613564,,414663617,5866134,,false,false
432029606,,437486116,6003275,,false,false
431961722,,437415839,6438718,,false,false
432821098,,438297888,6007062,,false,false
417722465,,422886504,6033310,,false,false
434829271,,440333551,6095772,,false,false
359712136,,363908686,5900221,,false,false
377398503,,381876042,5991483,,false,false
377487452,,381966559,5814508,,false,false
385755741,,390377897,5896325,,false,false
421032615,,426270054,6100010,,false,false
421015844,,426253011,6062220,,false,false
421017426,,426254618,5832935,,false,false
421054689,,426292386,6486128,,false,false
428254829,,433644519,6454852,,false,false
421004205,,426241122,5935022,,false,false
437295767,,442845875,5999173,,false,false
441029744,,446651230,5964518,,false,false
404004142,,408930165,5934848,,false,false
377923692,,382407796,6108401,,false,false
404019381,,408945699,5986752,,false,false
369483863,,373816114,6081665,,false,false
408254269,,413269884,5952347,,false,false
408251329,,413266933,6104166,,false,false
408252572,,413268181,5895563,,false,false
440304201,,445899358,5958378,,false,false
434247529,,439744617,5955540,,false,false
405471141,,410433752,6485370,,false,false
418141020,,423308247,5849178,,false,false
405397358,,410359793,6046920,,false,false
405408471,,410370936,5947933,,false,false
426001502,,431323827,6113477,,false,false
371874576,,376265681,5817480,,false,false
364755657,,369013980,5983697,,false,false
364758310,,369016637,6038651,,false,false
425438998,,430752308,6039195,,false,false
344593631,,348552018,5808820,,true,false
430847950,,436262871,5813834,,false,false
393026300,,397793799,6048432,,false,false
393807089,,398581977,5806618,,false,false
431104540,,436523618,5795077,,false,false
431064028,,436482610,6022347,,false,false
430456737,,435867251,6034578,,false,false
428560220,,433950462,5896102,,false,false
431064235,,436482817,6116150,,false,false
431111393,,436530562,5974575,,false,false
431111658,,436530835,6438718,,false,false
431085546,,436504363,5935246,,false,false
431085740,,436504566,5915041,,false,false
367621520,,371914277,6037336,,false,false
367632090,,371925016,5847272,,false,false
404412738,,409342636,5848326,,false,false
404437623,,409368373,5944401,,false,false
400031650,,404893007,5861852,,false,false
350058558,,354094686,5882029,,true,false
396234312,,401032517,5999415,,false,false
423495814,,428780352,5937820,,false,false
436816123,,442360738,5857998,,false,false
433813839,,439305274,5845051,,false,false
409442744,,414468345,6147201,,false,false
423509010,,428794347,6154071,,false,false
423499393,,428784705,5871942,,false,false
481878506,,488331299,6144146,,false,false
481873055,,488325641,5979334,,false,false
481881840,,488334735,5947933,,false,false
481874690,,488327319,5947933,,false,false
462141155,,468202362,6760536,,false,false
462135064,,468196136,5941933,,false,false
462139777,,468200947,6046359,,false,false
462143804,,468205050,5965741,,false,false
459176960,,465186400,5942914,,false,false
459188227,,465198819,5973661,,false,false
459185133,,465194932,6085971,,false,false
451121433,,456947177,6092585,,false,false
451120212,,456945913,6503147,,false,false
451083685,,456907904,5813486,,false,false
451080205,,456904294,5833492,,false,false
451079009,,456903052,5866183,,false,false
451080579,,456904673,5813370,,false,false
451022902,,456845508,6173254,,false,false
451022334,,456844944,6952902,,false,false
357789193,,361944577,5919393,,false,false
405070471,,410007662,5839624,,false,false
417908889,,423075298,5833832,,false,false
362973418,,367205462,5891822,,false,false
382652049,,387220037,5905619,,false,false
372843810,,377243039,5963946,,false,false
402037482,,406939648,6108541,,false,false
382669084,,387237210,6032282,,false,false
391894101,,396627079,5816916,,false,false
384101069,,388703963,5960360,,false,false
391882925,,396615792,5979971,,false,false
391885488,,396618390,5837501,,false,false
390085648,,394798502,5803358,,false,false
426188965,,431515064,5951389,,false,false
356270413,,360409820,5959611,,true,false
398491597,,403335169,6113675,,false,false
393074671,,397841367,5955540,,false,false
372860088,,377259480,6017253,,false,false
380268217,,384805752,6155637,,false,false
380348345,,384886456,6068096,,false,false
380312024,,384849788,6114781,,false,false
349824687,,353858214,5874402,,false,false
405743603,,410708633,6028879,,false,false
399924995,,404785858,6001005,,false,false
386886485,,391523797,6077868,,false,false
391386978,,396116022,6001005,,false,false
417141425,,422297693,5973661,,false,false
417133396,,422289493,6034578,,false,false
417136374,,422292553,6024343,,false,false
417135069,,422291201,5833613,,false,false
417136456,,422292640,5816711,,false,false
383564872,,388145443,6001005,,false,false
381690481,,386244277,5878923,,false,false
381691889,,386245697,6060027,,false,false
419665353,,424873123,5881976,,false,false
456625957,,462562713,5930763,,false,false
456630493,,462567438,5998866,,false,false
456416565,,462351522,6137487,,false,false
456407001,,462341925,6150114,,false,false
456429677,,462364746,5873602,,false,false
456060588,,461991796,6013105,,false,false
455521236,,461445070,6100548,,false,false
455508851,,461432546,5794717,,false,false
455550575,,461474731,6054021,,false,false
455522925,,461446786,6026664,,false,false
455524647,,461448535,5973484,,false,false
455462011,,461384442,5833492,,false,false
455469954,,461392641,6689484,,false,false
455323191,,461241570,6760536,,false,false
455320412,,461238690,5817480,,false,false
455330005,,461248671,5833832,,false,false
451610993,,457443454,6072049,,false,false
481928067,,488382848,5986752,,false,false
481936776,,488391927,6154071,,false,false
430952102,,436369642,6062220,,false,false
397305953,,402136407,6017253,,false,false
391745069,,396477081,5839933,,false,false
398296442,,403135981,6120901,,false,false
436603119,,442144212,5905619,,false,false
434817611,,440321597,6034033,,false,false
422077035,,427324122,5960940,,false,false
406446388,,411420441,5947793,,false,false
418368016,,423551531,6107837,,false,false
418854045,,424049750,5946985,,false,false
418342236,,423512956,5922388,,false,false
418340831,,423511513,6023508,,false,false
416440594,,421591166,5958983,,false,false
372807788,,377206629,5921043,,false,false
418345153,,423515932,6037336,,false,false
358936847,,363105165,5822135,,false,false
409639837,,414698018,5823359,,false,false
417677750,,422841503,6121850,,false,false
417680552,,422844285,5946510,,false,false
423481605,,428766149,5979842,,false,false
428608548,,433999553,5950092,,false,false
420348240,,425568063,5892510,,false,false
409655479,,414715642,6003273,,false,false
409646824,,414706042,5964518,,false,false
412556501,,417644713,6032282,,false,false
418414676,,423608004,5898079,,false,false
409667233,,414727463,5919286,,false,false
450444248,,456258350,5951617,,false,false
450441707,,456255758,6118071,,false,false
362494198,,366719768,5803388,,false,false
361914715,,366132244,6040064,,true,false
362498790,,366724442,5831037,,false,false
361906770,,366125118,5991626,,false,false
361909924,,366128356,5811120,,false,false
428583073,,433973543,6029438,,false,false
428577929,,433968326,6778354,,false,false
351802552,,355875368,5796675,,false,false
407062978,,412046769,5936618,,false,false
369393978,,373724603,6017253,,false,false
429222288,,434618277,6001132,,false,false
437216677,,442765763,6033477,,false,false
436656162,,442196768,5810256,,false,false
439760097,,445348803,5831037,,false,false
439750472,,445339161,5892510,,false,false
400224106,,405087443,5796376,,false,false
440395027,,445991365,6877135,,false,false
440403396,,446003029,5816916,,false,false
436656802,,442197409,6453982,,false,false
436655566,,442196165,5936177,,false,false
436649402,,442189920,5855741,,false,false
366610982,,370893996,6024573,,false,false
362741268,,366969134,5987896,,false,false
422205704,,427455632,5798234,,false,false
402693280,,407602339,6561483,,true,false
383541041,,388121231,6029246,,false,false
408812462,,413833463,5991939,,false,false
398111636,,402949743,5879115,,false,false
358625571,,362791123,5841456,,false,false
372586819,,376982083,5821013,,false,false
435121050,,440628206,5910452,,false,false
387988000,,392638158,5897358,,false,false
382717907,,387286691,5824614,,false,false
387993141,,392643421,5931356,,false,false
383534836,,388114964,6074655,,false,false
368621169,,372940302,5965979,,false,false
412639344,,417729944,6107837,,false,false
430039687,,435444741,5973710,,false,false
440431729,,446044274,5864970,,false,false
427389840,,432757562,6077675,,false,false
425482613,,430797259,6438718,,false,false
412597827,,417686811,5927622,,false,false
412589948,,417678773,6113477,,false,false
401029887,,405924068,5851137,,false,false
358501912,,362665517,5822623,,false,false
358502617,,362666241,5878620,,false,false
358499670,,362663218,5993199,,true,false
358500936,,362664192,5993257,,true,false
374684842,,379113080,5931356,,false,false
374638342,,379064640,5834178,,false,false
410840413,,415909228,6107689,,false,false
423816406,,429105639,5976216,,false,false
436087838,,441606149,6716917,,false,false
410103031,,415164375,6074175,,false,false
439530142,,445114924,5926216,,false,false
439423868,,445008075,6151527,,false,false
439504532,,445089135,5910452,,false,false
439305146,,444888674,5946169,,false,false
439495359,,445079892,5813908,,false,false
423456347,,428741265,5862450,,false,false
432272370,,437742432,6013105,,false,false
420665721,,425888062,5833832,,false,false
420297084,,425515243,5950235,,false,false
406847620,,411825532,6075721,,false,false
406863651,,411841933,5919356,,false,false
373443554,,377852401,6098162,,false,false
348787113,,352809801,5813834,,false,false
350004750,,354041035,5879618,,true,false
354540569,,358638881,5889034,,false,false
354539544,,358637837,5839234,,false,false
429157935,,434554251,5813349,,false,false
416828040,,421981317,6584872,,false,false
429154772,,434551098,6430107,,false,false
346272942,,350253762,5833807,,false,false
346292436,,350267906,5834178,,true,false
391798551,,396530714,5921997,,false,false
346270138,,350249983,5833870,,true,false
360713492,,364915043,5793700,,false,false
346266783,,350239353,5833807,,true,false
346268121,,350248729,5833832,,true,false
435391055,,440901826,5823812,,false,false
435382829,,440893643,6056529,,false,false
435387922,,440898692,5820797,,false,false
435393528,,440904312,6025081,,false,false
429169219,,434565631,5915551,,false,false
429168951,,434565335,6152818,,false,false
435393410,,440904196,6034904,,false,false
382916153,,387489144,6071264,,false,false
382911461,,387484344,5937820,,false,false
377566612,,382046666,5792087,,false,false
356721617,,360863785,5922388,,false,false
353934614,,358023793,5823007,,false,false
434742615,,440246781,5897911,,false,false
410770945,,415839194,5960628,,false,false
419560190,,424765610,6037812,,false,false
390559485,,395276779,5805318,,false,false
395430343,,400221368,5811120,,false,false
395453425,,400244670,5958378,,false,false
395418238,,400209264,6081665,,false,false
395423662,,400214674,5810859,,false,false
395420450,,400211507,6091652,,false,false
395428232,,400219249,5864433,,false,false
395425334,,400216356,6034578,,false,false
376241605,,380705824,5882058,,false,false
367595894,,371888482,6061456,,false,false
401400906,,406297292,5947793,,false,false
401402419,,406298744,6486128,,false,false
412941242,,418034459,6164737,,false,false
401400439,,406296857,5918862,,false,false
401403060,,406299364,6498811,,false,false
412994831,,418088123,6168300,,false,false
412962699,,418055976,6631579,,false,false
385375892,,389993496,5986752,,false,false
412909960,,418003072,6040064,,false,false
388118661,,392771033,5813834,,false,false
367522966,,371814693,5944146,,false,false
385417427,,390035151,5948646,,false,false
414690431,,419820010,6129587,,false,false
348400068,,352419685,5805957,,false,false
389637312,,394344830,5855454,,false,false
387481337,,392126824,6168301,,false,false
439207379,,444788241,5896906,,false,false
439211372,,444792349,6021472,,false,false
409635982,,414693311,5928054,,false,false
415019493,,420150969,6060243,,false,false
434839747,,440344241,5966739,,false,false
429898442,,435301869,5986260,,false,false
436010527,,441526934,5885632,,false,false
424766329,,430070257,6026379,,false,false
428555745,,433945904,5993257,,false,false
418161099,,423328541,5821158,,false,false
481460962,,487906484,6784374,,false,false
481527791,,487973630,5935356,,false,false
481464945,,487910462,5973484,,false,false
397120134,,401948394,6070009,,false,false
410713911,,415780948,6473069,,false,false
397218661,,402047589,6001132,,false,false
397138144,,401966786,5993741,,false,false
387565179,,392211489,6033477,,false,false
397153150,,401982161,5856194,,false,false
374100342,,378518945,5983348,,false,false
374099028,,378517566,5931356,,false,false
382236601,,386799328,6144146,,false,false
382224779,,386786748,5974575,,false,false
382228338,,386790663,5938281,,false,false
370610573,,374955101,6100367,,false,false
387606013,,392252934,5937380,,false,false
386395603,,391026653,5883107,,false,false
386397824,,391029179,5889191,,false,false
386396404,,391027486,5840366,,false,false
384988578,,389599575,5929402,,false,false
382236635,,386799362,5880607,,false,false
370605965,,374950457,5904550,,false,false
370609504,,374947276,6146030,,true,false
370606862,,374951348,5904550,,false,false
391195798,,395921547,6053954,,false,false
391196111,,395921845,5973857,,false,false
405155590,,410113983,6562921,,false,false
353781317,,357868078,5921528,,false,false
353706830,,357792545,5879442,,false,false
353698006,,357783138,5924303,,true,false
386933072,,391570027,5878433,,false,false
407552937,,412543297,5951965,,false,false
410171998,,415233417,5907170,,false,false
438581055,,444152322,5980342,,false,false
407553354,,412543696,6024343,,false,false
407551855,,412542244,5930763,,false,false
461030624,,467077589,5979971,,false,false
461045814,,467093065,6107056,,false,false
458970963,,464975420,6039722,,false,false
459029593,,465035047,5956945,,false,false
457897400,,463858878,5938281,,false,false
457903462,,463865115,5938281,,false,false
457296462,,463246948,5841403,,false,false
457310665,,463261484,6086548,,false,false
457298284,,463248803,6042582,,false,false
457306813,,463257540,6060186,,false,false
457310535,,463261352,6124546,,false,false
457301952,,463252574,5987168,,false,false
457296834,,463247329,5841403,,false,false
457309374,,463260174,6021696,,false,false
457298902,,463249443,5935564,,false,false
457295402,,463245849,5973661,,false,false
457290923,,463241220,5926174,,false,false
457289805,,463240079,6914515,,false,false
457285490,,463235647,6005199,,false,false
457289188,,463239451,6845888,,false,false
457287469,,463237670,5821013,,false,false
457294133,,463244541,6034904,,false,false
457289144,,463239404,6793944,,false,false
457288956,,463239208,6062597,,false,false
457294256,,463244667,6622815,,false,false
457287084,,463237278,6017253,,false,false
457286114,,463236274,5959911,,false,false
457301733,,463252353,5991990,,false,false
457304742,,463255435,5998866,,false,false
457303392,,463254053,5880344,,false,false
457300664,,463251254,5889343,,false,false
457293271,,463243646,6074824,,false,false
457293973,,463244374,6118312,,false,false
481345670,,487789346,6151533,,false,false
481340292,,487783805,5849091,,false,false
478650937,,485033727,6125494,,false,false
480579504,,487006241,5848326,,false,false
480580667,,487007429,6173254,,false,false
369064604,,373390896,5929402,,false,false
426077911,,431400969,6029624,,false,false
426067549,,431390230,5885812,,false,false
369055370,,373381607,6038651,,false,false
437083241,,442629044,5867144,,false,false
418957522,,424154682,5904550,,false,false
403824716,,408747738,5850384,,false,false
422306073,,427556179,5878923,,false,false
384035637,,388620309,5874719,,false,false
404580825,,409513897,5913390,,false,false
423956056,,429246171,6083380,,false,false
419983728,,425194934,6082300,,false,false
436123343,,441650310,5988510,,false,false
437166600,,442713698,6083380,,false,false
420026716,,424879398,5813472,,false,false
419936436,,425147454,5855519,,false,false
378797818,,383294735,5994700,,false,false
376355478,,380820875,6173254,,false,false
376359517,,380824914,5861759,,false,false
376361314,,380826714,6115107,,false,false
431297863,,436718114,6150399,,false,false
396570744,,401372613,5793259,,false,false
374629122,,379055340,5994700,,false,false
387653758,,392301353,5942159,,false,false
387571200,,392217617,5991893,,false,false
446699695,,452432598,5955568,,false,false
446693729,,452426434,5936402,,false,false
446693980,,452426688,5936402,,false,false
419642911,,424849830,5874402,,false,false
429239036,,434635477,6128805,,false,false
385829808,,390453782,6022367,,false,false
372844711,,377243956,6063250,,false,false
371679655,,376047547,6113401,,false,false
372845952,,377245192,6085481,,false,false
371668992,,376036681,5872212,,false,false
368186962,,372502678,5855264,,false,false
355079355,,359181538,5943207,,true,false
392407147,,397144597,6107350,,false,false
371662159,,376029835,5966157,,false,false
356825456,,360970271,5921265,,false,false
356829065,,360973959,5865578,,false,false
356830217,,360975134,5900777,,false,false
355876750,,360017732,5837760,,false,false
432935579,,438414265,6463053,,false,false
434020415,,439513386,6485370,,false,false
434222341,,439718731,6135857,,false,false
433982640,,439475004,5833832,,false,false
434223316,,439719728,5831037,,false,false
372843543,,377242775,5955217,,false,false
372849445,,377248706,5848326,,false,false
372844403,,377243645,6131715,,false,false
372845555,,377244789,6132215,,false,false
483043857,,489518790,6173254,,false,false
486454535,,493004612,5965749,,false,false
486451809,,493001800,6103625,,false,false
400262886,,405126131,5850710,,false,false
400262891,,405126136,5967227,,false,false
400316985,,405180466,5965741,,false,false
386110934,,390737171,5947793,,false,false
400264357,,405127594,5995640,,false,false
400317210,,405180696,5946825,,false,false
400312087,,405175520,5943135,,false,false
400261511,,405124758,6156317,,false,false
400315417,,405178893,6122626,,false,false
400260212,,405123468,5895563,,false,false
400259562,,405122811,5794717,,false,false
387575511,,392222029,6150114,,false,false
387584939,,392231568,5921528,,false,false
383214977,,387791372,5904550,,false,false
372594847,,376990122,5856259,,false,false
356798924,,360942305,5807114,,false,false
372598186,,376993453,5814526,,false,false
372565085,,376960233,5861852,,false,false
385569071,,390187651,5837501,,false,false
372421166,,376815671,5951199,,false,false
376114992,,380578620,5957466,,false,false
372423180,,376817696,5951199,,false,false
372437547,,376791312,6165248,,true,false
394796899,,399583126,6107837,,false,false
394798475,,399584677,5946510,,false,false
394798094,,399584310,5930172,,false,false
433423188,,438908213,6168300,,false,false
394800340,,399586523,5892867,,false,false
369342601,,373672832,5964648,,false,false
394796895,,399583122,5863528,,false,false
352741839,,356819035,5808411,,false,false
439209397,,444790316,6029246,,false,false
429740379,,435143711,5831037,,false,false
428970297,,434364097,5946510,,false,false
439255965,,444838495,5926968,,false,false
478686806,,485071185,6038651,,false,false
474818604,,481121736,6574861,,false,false
459136553,,465144244,6927854,,false,false
459120868,,465127866,6551971,,false,false
459124877,,465132029,5878620,,false,false
459122423,,465129492,5848326,,false,false
459127592,,465134859,5959113,,false,false
459120327,,465127300,6091096,,false,false
459125425,,465132598,5887837,,false,false
459130023,,465137396,6021696,,false,false
459119954,,465126905,5886082,,false,false
459145287,,465153357,6075945,,false,false
458572281,,464574364,5897547,,false,false
458567809,,464569785,6116970,,false,false
458571786,,464573864,5943677,,false,false
458569155,,464571149,6003275,,false,false
458573940,,464576063,6667367,,false,false
458580257,,464582519,6128866,,false,false
458575194,,464577336,5977332,,false,false
458578208,,464580434,6952902,,false,false
458445883,,464444950,5896741,,false,false
458446629,,464445713,5906634,,false,false
458440366,,464439371,5897358,,false,false
458443525,,464442553,5979842,,false,false
458450826,,464449990,5919516,,false,false
458444507,,464443554,5833832,,false,false
458443224,,464442248,6904520,,false,false
487733569,,494310426,6137487,,false,false
487733928,,494310796,5805205,,false,false
487733947,,494310815,6066771,,false,false
425534512,,430850665,6038596,,false,false
429152544,,434548877,6039046,,false,false
375231801,,379666833,5832009,,false,false
398861681,,403708465,6051097,,false,false
402696120,,407605738,5819398,,false,false
389261894,,393948567,5812453,,false,false
389269602,,393956574,6162400,,false,false
366896821,,371181696,5845035,,false,false
366853523,,371137946,5951774,,false,false
487251049,,493819301,5807117,,false,false
487241607,,493809466,5931356,,false,false
479913887,,486322654,6136094,,false,false
479348822,,485747354,5934960,,false,false
479346573,,485745049,6125494,,false,false
479339392,,485737689,5951774,,false,false
429401888,,434800803,5910603,,false,false
478835676,,485225690,6105514,,false,false
478841424,,485231571,5877514,,false,false
478851587,,485241893,6026558,,false,false
478277448,,484655263,5840057,,false,false
478221793,,484598832,6442220,,false,false
460375798,,466409925,6793944,,false,false
478836760,,485226809,6856883,,false,false
478820412,,485210011,6877135,,false,false
478830081,,485219967,6092585,,false,false
478814356,,485203785,5976708,,false,false
478831471,,485221401,6095772,,false,false
478813687,,485203091,5889120,,false,false
459147426,,465155612,5793867,,false,false
478818024,,485207549,5924303,,false,false
478816942,,485206448,6442220,,false,false
459136051,,465143730,6856883,,false,false
459132158,,465139625,6927854,,false,false
484429405,,490934867,5815982,,false,false
484423733,,490928931,6822770,,false,false
357902155,,362058500,5983065,,true,false
355450957,,359555700,5898692,,false,false
355466910,,359564313,5945642,,true,false
478154222,,484529214,6137487,,false,false
478149028,,484523771,7106047,,false,false
478130471,,484504147,6066771,,false,false
478092895,,484464819,5882403,,false,false
478096511,,484468561,6473069,,false,false
478077466,,484448741,6066445,,false,false
477969348,,484336624,5935564,,false,false
478013834,,484382525,6103763,,false,false
477956378,,484323311,6689484,,false,false
477978243,,484345733,5982083,,false,false
477663834,,484028616,5930428,,false,false
477572374,,483935868,6716917,,false,false
477569550,,483932901,6046457,,false,false
477551502,,483914276,5965741,,false,false
380179518,,384716760,6115894,,false,false
477151544,,483502542,7072085,,false,false
477541721,,483904073,6526051,,false,false
477522508,,483884051,5932275,,false,false
477518348,,483879665,6454852,,false,false
477524755,,483886395,5813908,,false,false
477517383,,483878641,5973661,,false,false
477516518,,483877758,6075354,,false,false
477702876,,484067669,6619036,,false,false
477686416,,484051224,6124855,,false,false
476943542,,483292846,5849091,,false,false
476926215,,483274997,5934155,,false,false
476917426,,483265900,5957898,,false,false
476928300,,483277158,6498811,,false,false
476240200,,482575472,6017253,,false,false
476229395,,482564274,5978809,,false,false
476232413,,482567392,5930697,,false,false
476231203,,482566157,6028879,,false,false
476241751,,482577078,6904520,,false,false
476240654,,482575954,6904520,,false,false
476244236,,482579621,5892106,,false,false
476231289,,482566241,6137487,,false,false
476233526,,482568554,5936402,,false,false
476235315,,482570402,5837583,,false,false
476232986,,482567989,6124855,,false,false
476241264,,482576567,6904520,,false,false
476243548,,482578931,6904520,,false,false
476235542,,482570645,5921736,,false,false
476232694,,482567686,5903372,,false,false
476233720,,482568753,5936402,,false,false
476241547,,482576863,6688503,,false,false
451557354,,457387878,6015856,,false,false
451577127,,457408099,6082543,,false,false
451602744,,457434680,6423215,,false,false
451572495,,457403350,6689484,,false,false
451580488,,457411573,6048858,,false,false
451611874,,457444441,5919516,,false,false
451590542,,457421950,5798234,,false,false
451569550,,457400339,5865497,,false,false
451601534,,457433417,5959113,,false,false
451584417,,457415630,5960807,,false,false
385757610,,390379807,6029246,,false,false
385764046,,390386342,6095772,,false,false
368206423,,372522075,5880850,,false,false
476052015,,482380351,5935022,,false,false
476046826,,482375072,5964518,,false,false
476032658,,482360664,6485370,,false,false
476028271,,482356186,6020430,,false,false
476054270,,482382665,5941917,,false,false
476052484,,482380832,6085481,,false,false
475794883,,482121840,6041113,,false,false
475745183,,482072096,6023742,,false,false
475820032,,482146997,7047166,,false,false
475822863,,482149800,6092929,,false,false
475765255,,482092137,5973484,,false,false
475781094,,482108026,5870918,,false,false
475804961,,482131936,5965979,,false,false
475786349,,482113318,6097041,,false,false
475766386,,482093279,5900777,,false,false
475790037,,482116981,5829933,,false,false
475815857,,482142870,6848307,,false,false
475832707,,482159644,6845888,,false,false
475756679,,482083646,5938598,,false,false
475516452,,481831741,5926065,,false,false
475512383,,481827528,5854748,,false,false
475506634,,481821621,5815504,,false,false
474739978,,481040601,6041113,,false,false
474784097,,481085836,6157936,,false,false
474345740,,480643161,6139213,,false,false
474344250,,480641637,6114781,,false,false
474344043,,480641428,5804890,,false,false
474302542,,480598443,6029822,,false,false
474303853,,480599816,5888586,,false,false
474222158,,480514285,6046022,,false,false
405198950,,410160684,6041363,,false,false
433403097,,438887577,6165248,,false,false
433433313,,438918549,5813834,,false,false
403954238,,408878936,5830638,,false,false
431566446,,436990145,6130855,,false,false
422966614,,428238807,6062138,,false,false
439030149,,444607233,6484675,,false,false
361312071,,365521122,5880850,,false,false
361307325,,365516231,5918876,,false,false
403570137,,408489899,5910452,,false,false
389275597,,393962875,6037336,,false,false
408223331,,413238696,6145643,,false,false
408216853,,413232200,5919022,,false,false
409585736,,414628935,5928875,,false,false
418786875,,423981647,6158007,,false,false
391919649,,396652876,5926174,,false,false
482963137,,489436609,6732179,,false,false
482104011,,488562610,6028879,,false,false
462839619,,468917708,5919516,,false,false
462844801,,468923043,5955207,,false,false
462847550,,468925864,5892510,,false,false
462844496,,468922728,5919204,,false,false
462840632,,468918743,6845888,,false,false
462839091,,468917155,6014297,,false,false
461397002,,467446226,6584872,,false,false
462832138,,468909986,5963946,,false,false
462832699,,468910561,5905632,,false,false
462834677,,468912600,5947184,,false,false
462837502,,468915507,5898810,,false,false
472947149,,479217067,5946265,,false,false
472943868,,479213620,6029246,,false,false
468643787,,474834637,5889191,,false,false
468644965,,474835831,5821158,,false,false
468629232,,474819573,6004612,,false,false
468625536,,474815766,6139538,,false,false
353922274,,358011187,5900221,,false,false
353925667,,358014663,5900221,,false,false
353916838,,358005582,5878851,,false,false
398466067,,403308836,6475961,,false,false
381617031,,386170200,5872212,,false,false
381619017,,386172251,5898918,,false,false
381616834,,386169992,6037582,,false,false
381617366,,386170547,5898918,,false,false
381613176,,386166223,5880737,,false,false
381630492,,386184235,6053778,,false,false
381628612,,386182269,6037336,,false,false
401115601,,406009852,6061278,,false,false
398481781,,403325000,5926531,,false,false
371117863,,375467077,5892106,,false,false
371125336,,375474161,6149122,,true,false
376416712,,380882791,6068096,,false,false
407654233,,412646131,5878621,,false,false
425374833,,430687345,5899178,,false,false
425374030,,430686564,5837583,,false,false
440344041,,445938969,6135857,,false,false
404604823,,409538402,5937130,,false,false
425374550,,430687077,5977332,,false,false
425446706,,430760242,6118354,,false,false
425373276,,430685825,6170273,,false,false
381152769,,385701014,5918862,,false,false
357419644,,361571961,5925957,,false,false
439710537,,445299325,5942914,,false,false
411944670,,417026705,5911581,,false,false
433454606,,438940459,6453982,,false,false
386908873,,391545688,5934295,,false,false
418638235,,423832370,6054750,,false,false
426836850,,432171831,5900471,,false,false
403881374,,408804900,5892824,,false,false
372904211,,377304957,5897547,,false,false
381235301,,385784792,5892510,,false,false
471753287,,478003443,6029246,,false,false
471754147,,478004343,6453982,,false,false
423045561,,428329404,5946235,,false,false
423038056,,428321876,6631579,,false,false
372608484,,377003804,6070009,,false,false
357566739,,361720420,5792667,,false,false
384563022,,389171399,6069423,,false,false
384561180,,389169620,5904379,,false,false
389118287,,393802165,5794018,,false,false
364224707,,368476729,5880850,,false,false
364221033,,368472958,5804034,,false,false
364230776,,368482970,5913211,,false,false
364229950,,368482109,5805427,,false,false
364228387,,368480518,5849753,,false,false
375842900,,380304240,6107350,,false,false
382629074,,387196956,6040292,,false,false
375825946,,380275864,5833371,,false,false
375837390,,380298345,5820797,,false,false
434120240,,439615664,5951774,,false,false
433675903,,439166489,6143252,,false,false
401253731,,406148324,6130551,,false,false
433907386,,439399207,5821493,,false,false
359473542,,363645438,5798234,,false,false
359479234,,363651257,5798234,,false,false
402147917,,407052253,5948127,,false,false
365104468,,369367351,5951617,,false,false
383544672,,388124928,5979842,,false,false
383561852,,388142376,6070843,,false,false
383555005,,388135434,5958728,,false,false
383550218,,388130574,6137487,,false,false
382353427,,386918550,5906892,,false,false
381254816,,385804406,6083380,,false,false
383557379,,388137817,5871942,,false,false
383561020,,388141533,5991733,,false,false
383551385,,388131770,5986501,,false,false
383546778,,388127072,6037336,,false,false
392827845,,397594782,5805537,,false,false
420716482,,425939522,6165243,,false,false
397832458,,402667825,5991625,,false,false
415704137,,420844045,6059369,,false,false
412143049,,417228187,5973484,,false,false
401502658,,406399939,5844711,,false,false
383555831,,388136256,6107018,,false,false
383993350,,388577533,5998933,,false,false
381112130,,385659472,5964010,,false,false
435474499,,440985748,6124855,,false,false
435475388,,440986645,6149971,,false,false
425340450,,430652883,5921198,,false,false
425289974,,430601062,5999219,,false,false
440380428,,445975635,5986790,,false,false
434788774,,440292263,5991657,,false,false
434130435,,439625509,5951047,,false,false
434130870,,439625941,6058126,,false,false
434789066,,440292562,5834238,,false,false
