ID,CURRENCY,EFFECTIVE_WHEN,TYPE,AMOUNT
490324249,KES,2023-04-02 11:05:35.000000000,ANGAZA_IPN,70
410764407,KES,2022-11-29 13:49:46.000000000,ANGAZA_IPN,630
388086693,KES,2022-10-23 11:50:43.000000000,ANGAZA_IPN,2
451709908,KES,2023-02-01 05:40:02.000000000,ANGAZA_IPN,707
414668568,KES,2022-12-05 14:46:00.000000000,ANGAZA_IPN,500
483744720,KES,2023-03-22 20:14:32.000000000,ANGAZA_IPN,658
420034996,KES,2022-12-13 16:34:51.000000000,ANGAZA_IPN,166
394456670,KES,2022-11-02 17:04:38.000000000,ANGAZA_IPN,350
370779812,KES,2022-09-24 08:33:59.000000000,ANGAZA_IPN,5400
390790236,KES,2022-10-27 17:35:20.000000000,ANGAZA_IPN,525
364891133,KES,2022-09-14 03:56:44.000000000,ANGAZA_IPN,58
467015459,KES,2023-02-25 07:32:09.000000000,ANGAZA_IPN,1060
455456990,KES,2023-02-06 18:42:26.000000000,ANGAZA_IPN,100
365488208,KES,2022-09-15 06:52:33.000000000,ANGAZA_IPN,480
476047039,KES,2023-03-11 09:19:02.000000000,ANGAZA_IPN,70
375386547,KES,2022-10-01 19:32:02.000000000,ANGAZA_IPN,85
377925493,KES,2022-10-06 10:57:47.000000000,ANGAZA_IPN,553
380302541,KES,2022-10-10 12:13:49.000000000,ANGAZA_IPN,200
418355932,KES,2022-12-10 20:04:49.000000000,ANGAZA_IPN,136
471376235,KES,2023-03-03 18:48:48.000000000,ANGAZA_IPN,75
362680874,KES,2022-09-10 13:18:38.000000000,ANGAZA_IPN,5600
455635539,KES,2023-02-07 11:02:12.000000000,ANGAZA_IPN,560
416545848,KES,2022-12-08 10:02:44.000000000,ANGAZA_IPN,665
409533993,KES,2022-11-27 14:17:24.000000000,ANGAZA_IPN,660
402336621,KES,2022-11-15 16:18:07.000000000,ANGAZA_IPN,540
406875513,KES,2022-11-22 19:35:30.000000000,ANGAZA_IPN,1200
353453787,KES,2022-08-25 07:33:53.000000000,ANGAZA_IPN,672
410396516,KES,2022-11-28 16:55:01.000000000,ANGAZA_IPN,89
370216364,KES,2022-09-23 09:33:37.000000000,ANGAZA_IPN,310
393499072,KES,2022-11-01 13:16:51.000000000,ANGAZA_IPN,80
386282558,KES,2022-10-20 10:04:12.000000000,ANGAZA_IPN,665
424449313,KES,2022-12-20 16:34:00.000000000,ANGAZA_IPN,105
376677927,KES,2022-10-04 08:21:52.000000000,ANGAZA_IPN,658
363875873,KES,2022-09-12 15:11:41.000000000,ANGAZA_IPN,4900
427063729,KES,2022-12-24 16:23:41.000000000,ANGAZA_IPN,595
403266946,KES,2022-11-17 05:20:59.000000000,ANGAZA_IPN,378
398514612,KES,2022-11-09 14:45:40.000000000,ANGAZA_IPN,137
374982585,KES,2022-10-01 14:38:43.000000000,ANGAZA_IPN,3400
360871751,KES,2022-09-07 05:37:31.000000000,ANGAZA_IPN,600
375407066,KES,2022-10-01 21:52:39.000000000,ANGAZA_IPN,25
422872779,KES,2022-12-18 06:23:07.000000000,ANGAZA_IPN,448
356837138,KES,2022-08-31 09:57:47.000000000,ANGAZA_IPN,4600
376232868,KES,2022-10-03 15:41:15.000000000,ANGAZA_IPN,84
475594603,KES,2023-03-10 16:15:44.000000000,ANGAZA_IPN,100
373101496,KES,2022-09-28 06:25:25.000000000,ANGAZA_IPN,100
454959569,KES,2023-02-06 11:04:40.000000000,ANGAZA_IPN,155
458180095,KES,2023-02-11 09:43:39.000000000,ANGAZA_IPN,570
475347343,KES,2023-03-10 03:53:37.000000000,ANGAZA_IPN,200
377782396,KES,2022-10-05 18:56:58.000000000,ANGAZA_IPN,530
402061082,KES,2022-11-15 08:12:50.000000000,ANGAZA_IPN,118
378686123,KES,2022-10-07 16:02:04.000000000,ANGAZA_IPN,455
388610177,KES,2022-10-24 09:20:57.000000000,ANGAZA_IPN,800
482464002,KES,2023-03-21 04:51:39.000000000,ANGAZA_IPN,120
352335392,KES,2022-08-23 06:16:13.000000000,ANGAZA_IPN,1200
398912240,KES,2022-11-09 18:50:18.000000000,ANGAZA_IPN,910
369682027,KES,2022-09-22 12:45:10.000000000,ANGAZA_IPN,74
362127159,KES,2022-09-09 13:57:10.000000000,ANGAZA_IPN,4500
382608015,KES,2022-10-14 03:56:03.000000000,ANGAZA_IPN,497
453560116,KES,2023-02-03 19:19:44.000000000,ANGAZA_IPN,138
450440452,KES,2023-01-30 10:41:24.000000000,ANGAZA_IPN,190
487670686,KES,2023-03-29 06:38:00.000000000,ANGAZA_IPN,86
404545523,KES,2022-11-19 10:36:58.000000000,ANGAZA_IPN,512
442611499,KES,2023-01-17 17:44:16.000000000,ANGAZA_IPN,500
432143809,KES,2023-01-01 12:31:14.000000000,ANGAZA_IPN,497
424737987,KES,2022-12-20 20:45:14.000000000,ANGAZA_IPN,100
485090359,KES,2023-03-25 07:14:07.000000000,ANGAZA_IPN,105
350926004,KES,2022-08-20 16:25:25.000000000,ANGAZA_IPN,7700
398391358,KES,2022-11-09 06:38:44.000000000,ANGAZA_IPN,470
389063371,KES,2022-10-24 18:04:38.000000000,ANGAZA_IPN,860
393451598,KES,2022-11-01 10:13:17.000000000,ANGAZA_IPN,100
411276863,KES,2022-11-30 06:01:21.000000000,ANGAZA_IPN,100
405180696,KES,2022-11-20 12:50:56.000000000,ANGAZA_IPN,455
388063926,KES,2022-10-23 10:07:53.000000000,ANGAZA_IPN,170
455567918,KES,2023-02-07 05:48:39.000000000,ANGAZA_IPN,1
447998966,KES,2023-01-26 12:42:38.000000000,ANGAZA_IPN,600
400828886,KES,2022-11-13 07:37:59.000000000,ANGAZA_IPN,100
483929885,KES,2023-03-23 14:36:21.000000000,ANGAZA_IPN,114
380181649,KES,2022-10-10 04:26:37.000000000,ANGAZA_IPN,300
382680986,KES,2022-10-14 10:46:35.000000000,ANGAZA_IPN,100
477315261,KES,2023-03-13 10:19:09.000000000,ANGAZA_IPN,200
362094742,KES,2022-09-09 11:59:35.000000000,ANGAZA_IPN,553
362656375,KES,2022-09-10 11:48:09.000000000,ANGAZA_IPN,600
360938156,KES,2022-09-07 10:58:14.000000000,ANGAZA_IPN,4200
421944888,KES,2022-12-16 16:42:10.000000000,ANGAZA_IPN,650
369163540,KES,2022-09-21 15:06:03.000000000,ANGAZA_IPN,100
386191609,KES,2022-10-19 20:45:28.000000000,ANGAZA_IPN,600
461903315,KES,2023-02-17 04:43:20.000000000,ANGAZA_IPN,96
430759667,KES,2022-12-30 09:57:20.000000000,ANGAZA_IPN,99
451650368,KES,2023-01-31 19:41:52.000000000,ANGAZA_IPN,616
494912917,KES,2023-04-08 19:24:35.000000000,ANGAZA_IPN,87
354099184,KES,2022-08-26 14:35:49.000000000,ANGAZA_IPN,637
373733767,KES,2022-09-29 10:46:55.000000000,ANGAZA_IPN,100
400693257,KES,2022-11-12 18:13:30.000000000,ANGAZA_IPN,200
462484662,KES,2023-02-17 19:45:51.000000000,ANGAZA_IPN,75
367927049,KES,2022-09-19 14:21:25.000000000,ANGAZA_IPN,5
366484303,KES,2022-09-16 17:31:55.000000000,ANGAZA_IPN,4600
395715995,KES,2022-11-04 17:04:10.000000000,ANGAZA_IPN,475
426674204,KES,2022-12-23 19:05:04.000000000,ANGAZA_IPN,450
387986113,KES,2022-10-22 22:33:35.000000000,ANGAZA_IPN,630
374551111,KES,2022-09-30 16:22:30.000000000,ANGAZA_IPN,31
381573863,KES,2022-10-12 15:03:52.000000000,ANGAZA_IPN,900
378526773,KES,2022-10-07 11:33:55.000000000,ANGAZA_IPN,85
407568181,KES,2022-11-24 07:13:22.000000000,ANGAZA_IPN,304
395284128,KES,2022-11-04 05:57:34.000000000,ANGAZA_IPN,70
386085530,KES,2022-10-19 17:43:54.000000000,ANGAZA_IPN,2500
401950407,KES,2022-11-14 18:41:06.000000000,ANGAZA_IPN,553
393460992,KES,2022-11-01 10:53:56.000000000,ANGAZA_IPN,68
385383505,KES,2022-10-18 16:46:51.000000000,ANGAZA_IPN,560
479183870,KES,2023-03-16 04:20:08.000000000,ANGAZA_IPN,620
375453413,KES,2022-10-02 07:07:17.000000000,ANGAZA_IPN,500
399016264,KES,2022-11-10 07:59:09.000000000,ANGAZA_IPN,1253
397084056,KES,2022-11-07 03:01:31.000000000,ANGAZA_IPN,791
369415873,KES,2022-09-21 17:20:15.000000000,ANGAZA_IPN,707
369081922,KES,2022-09-21 10:59:08.000000000,ANGAZA_IPN,347
357375030,KES,2022-09-01 05:38:11.000000000,ANGAZA_IPN,539
454919182,KES,2023-02-06 08:10:49.000000000,ANGAZA_IPN,280
376908619,KES,2022-10-04 16:12:00.000000000,ANGAZA_IPN,100
408641092,KES,2022-11-25 17:40:22.000000000,ANGAZA_IPN,120
443432997,KES,2023-01-19 05:03:09.000000000,ANGAZA_IPN,82
367384388,KES,2022-09-18 15:29:05.000000000,ANGAZA_IPN,120
495635018,KES,2023-04-10 10:57:48.000000000,ANGAZA_IPN,85
384269283,KES,2022-10-16 18:08:01.000000000,ANGAZA_IPN,600
443772470,KES,2023-01-19 16:58:11.000000000,ANGAZA_IPN,700
431411339,KES,2022-12-31 10:13:42.000000000,ANGAZA_IPN,567
408366289,KES,2022-11-25 15:33:40.000000000,ANGAZA_IPN,450
389856808,KES,2022-10-26 12:42:39.000000000,ANGAZA_IPN,700
384428562,KES,2022-10-17 10:00:15.000000000,ANGAZA_IPN,650
405723244,KES,2022-11-21 10:24:03.000000000,ANGAZA_IPN,118
414656015,KES,2022-12-05 14:27:11.000000000,ANGAZA_IPN,64
373693773,KES,2022-09-29 07:27:10.000000000,ANGAZA_IPN,672
460471130,KES,2023-02-14 17:46:35.000000000,ANGAZA_IPN,200
460175136,KES,2023-02-14 14:31:56.000000000,ANGAZA_IPN,176
403871863,KES,2022-11-18 05:35:38.000000000,ANGAZA_IPN,148
422376043,KES,2022-12-17 14:29:46.000000000,ANGAZA_IPN,800
376013582,KES,2022-10-03 05:56:04.000000000,ANGAZA_IPN,861
460028865,KES,2023-02-14 03:17:53.000000000,ANGAZA_IPN,1100
370932291,KES,2022-09-24 15:47:02.000000000,ANGAZA_IPN,476
458914311,KES,2023-02-12 15:37:43.000000000,ANGAZA_IPN,539
440722395,KES,2023-01-14 17:52:31.000000000,ANGAZA_IPN,110
363051581,KES,2022-09-10 18:17:41.000000000,ANGAZA_IPN,812
395330016,KES,2022-11-04 09:42:51.000000000,ANGAZA_IPN,500
447237499,KES,2023-01-24 23:35:24.000000000,ANGAZA_IPN,114
401483965,KES,2022-11-14 12:10:45.000000000,ANGAZA_IPN,17
393510222,KES,2022-11-01 13:48:59.000000000,ANGAZA_IPN,672
478594062,KES,2023-03-15 08:22:34.000000000,ANGAZA_IPN,100
467466858,KES,2023-02-25 18:12:20.000000000,ANGAZA_IPN,1000
439789877,KES,2023-01-13 15:11:49.000000000,ANGAZA_IPN,140
370818570,KES,2022-09-24 11:37:04.000000000,ANGAZA_IPN,100
379101264,KES,2022-10-08 10:03:22.000000000,ANGAZA_IPN,100
362781080,KES,2022-09-10 15:53:23.000000000,ANGAZA_IPN,8000
397092331,KES,2022-11-07 04:18:25.000000000,ANGAZA_IPN,658
384960667,KES,2022-10-17 19:11:16.000000000,ANGAZA_IPN,300
362054222,KES,2022-09-09 08:37:05.000000000,ANGAZA_IPN,100
378162337,KES,2022-10-06 16:27:09.000000000,ANGAZA_IPN,200
374257337,KES,2022-09-30 05:26:38.000000000,ANGAZA_IPN,109
484879395,KES,2023-03-24 17:31:43.000000000,ANGAZA_IPN,938
356808793,KES,2022-08-31 07:26:21.000000000,ANGAZA_IPN,4100
404424733,KES,2022-11-18 19:22:48.000000000,ANGAZA_IPN,40
388659742,KES,2022-10-24 12:54:11.000000000,ANGAZA_IPN,100
369098235,KES,2022-09-21 12:10:06.000000000,ANGAZA_IPN,5400
476513261,KES,2023-03-11 18:26:33.000000000,ANGAZA_IPN,7
492698747,KES,2023-04-05 17:13:38.000000000,ANGAZA_IPN,84
445347049,KES,2023-01-22 06:22:32.000000000,ANGAZA_IPN,616
422801062,KES,2022-12-17 19:25:39.000000000,ANGAZA_IPN,1134
379571390,KES,2022-10-08 19:05:31.000000000,ANGAZA_IPN,30
402025506,KES,2022-11-15 04:55:36.000000000,ANGAZA_IPN,100
361317021,KES,2022-09-07 17:51:28.000000000,ANGAZA_IPN,735
383837014,KES,2022-10-16 07:07:47.000000000,ANGAZA_IPN,476
465045820,KES,2023-02-21 20:15:51.000000000,ANGAZA_IPN,660
495629202,KES,2023-04-10 10:34:08.000000000,ANGAZA_IPN,115
423429604,KES,2022-12-19 03:30:56.000000000,ANGAZA_IPN,100
403251951,KES,2022-11-17 03:20:12.000000000,ANGAZA_IPN,798
440313781,KES,2023-01-14 08:51:19.000000000,ANGAZA_IPN,96
444183335,KES,2023-01-20 13:21:00.000000000,ANGAZA_IPN,595
449674191,KES,2023-01-28 18:41:29.000000000,ANGAZA_IPN,78
368482315,KES,2022-09-20 11:00:21.000000000,ANGAZA_IPN,100
408227745,KES,2022-11-25 08:37:57.000000000,ANGAZA_IPN,101
372607583,KES,2022-09-27 13:29:57.000000000,ANGAZA_IPN,670
385499815,KES,2022-10-18 18:02:07.000000000,ANGAZA_IPN,450
406371577,KES,2022-11-22 09:58:59.000000000,ANGAZA_IPN,436
382533979,KES,2022-10-13 18:32:21.000000000,ANGAZA_IPN,100
481288361,KES,2023-03-19 14:23:03.000000000,ANGAZA_IPN,80
439653749,KES,2023-01-13 07:00:16.000000000,ANGAZA_IPN,460
415135814,KES,2022-12-05 19:00:41.000000000,ANGAZA_IPN,25
411645693,KES,2022-11-30 16:49:28.000000000,ANGAZA_IPN,100
455549114,KES,2023-02-07 03:45:37.000000000,ANGAZA_IPN,500
355574469,KES,2022-08-28 20:57:09.000000000,ANGAZA_IPN,500
420451550,KES,2022-12-14 13:17:19.000000000,ANGAZA_IPN,600
409439170,KES,2022-11-27 07:41:19.000000000,ANGAZA_IPN,800
390273255,KES,2022-10-26 18:37:50.000000000,ANGAZA_IPN,300
365250436,KES,2022-09-14 16:52:30.000000000,ANGAZA_IPN,654
369137866,KES,2022-09-21 14:17:37.000000000,ANGAZA_IPN,3700
425503594,KES,2022-12-22 11:38:21.000000000,ANGAZA_IPN,84
381446679,KES,2022-10-12 06:42:27.000000000,ANGAZA_IPN,100
353732790,KES,2022-08-25 16:43:57.000000000,ANGAZA_IPN,100
387338460,KES,2022-10-21 18:26:36.000000000,ANGAZA_IPN,826
359670365,KES,2022-09-05 05:56:38.000000000,ANGAZA_IPN,80
403322279,KES,2022-11-17 10:17:27.000000000,ANGAZA_IPN,1100
475766360,KES,2023-03-10 17:21:57.000000000,ANGAZA_IPN,300
393670980,KES,2022-11-01 16:12:15.000000000,ANGAZA_IPN,80
415630944,KES,2022-12-06 17:17:33.000000000,ANGAZA_IPN,80
385098903,KES,2022-10-18 11:55:39.000000000,ANGAZA_IPN,77
402651921,KES,2022-11-16 05:13:05.000000000,ANGAZA_IPN,250
426869437,KES,2022-12-24 12:25:29.000000000,ANGAZA_IPN,190
375792195,KES,2022-10-02 16:56:34.000000000,ANGAZA_IPN,100
434549027,KES,2023-01-05 06:23:25.000000000,ANGAZA_IPN,518
417646102,KES,2022-12-09 18:14:38.000000000,ANGAZA_IPN,915
421387210,KES,2022-12-15 17:11:55.000000000,ANGAZA_IPN,750
421934561,KES,2022-12-16 16:38:11.000000000,ANGAZA_IPN,200
384269878,KES,2022-10-16 18:08:29.000000000,ANGAZA_IPN,600
413958193,KES,2022-12-04 11:54:37.000000000,ANGAZA_IPN,567
459206058,KES,2023-02-12 18:13:20.000000000,ANGAZA_IPN,129
451732385,KES,2023-02-01 07:27:20.000000000,ANGAZA_IPN,131
435161907,KES,2023-01-06 05:03:59.000000000,ANGAZA_IPN,200
436574713,KES,2023-01-08 15:23:45.000000000,ANGAZA_IPN,64
366635505,KES,2022-09-17 04:18:19.000000000,ANGAZA_IPN,450
438364243,KES,2023-01-11 06:25:36.000000000,ANGAZA_IPN,441
462538055,KES,2023-02-18 05:24:13.000000000,ANGAZA_IPN,211
480981484,KES,2023-03-18 17:45:59.000000000,ANGAZA_IPN,100
402057799,KES,2022-11-15 07:56:03.000000000,ANGAZA_IPN,1134
349617713,KES,2022-08-18 11:55:06.000000000,ANGAZA_IPN,3400
470073420,KES,2023-03-01 18:49:51.000000000,ANGAZA_IPN,518
390174912,KES,2022-10-26 17:22:53.000000000,ANGAZA_IPN,665
380214689,KES,2022-10-10 07:22:41.000000000,ANGAZA_IPN,882
490835433,KES,2023-04-02 20:14:28.000000000,ANGAZA_IPN,66
402743876,KES,2022-11-16 12:34:38.000000000,ANGAZA_IPN,623
468307059,KES,2023-02-27 12:55:00.000000000,MANUAL,110
485177206,KES,2023-03-25 13:00:43.000000000,ANGAZA_IPN,100
399595587,KES,2022-11-11 05:44:34.000000000,ANGAZA_IPN,24
486496280,KES,2023-03-27 14:43:32.000000000,ANGAZA_IPN,320
481281658,KES,2023-03-19 14:07:24.000000000,ANGAZA_IPN,200
478902291,KES,2023-03-15 16:47:29.000000000,ANGAZA_IPN,707
351283683,KES,2022-08-21 12:23:48.000000000,ANGAZA_IPN,4100
375028022,KES,2022-10-01 15:35:38.000000000,ANGAZA_IPN,30
410840018,KES,2022-11-29 15:40:16.000000000,ANGAZA_IPN,450
378444722,KES,2022-10-07 04:10:40.000000000,ANGAZA_IPN,819
404528970,KES,2022-11-19 09:20:00.000000000,ANGAZA_IPN,448
424288764,KES,2022-12-20 14:56:09.000000000,ANGAZA_IPN,67
445967072,KES,2023-01-23 08:14:11.000000000,ANGAZA_IPN,96
413908680,KES,2022-12-04 08:23:39.000000000,ANGAZA_IPN,150
492270094,KES,2023-04-05 08:18:55.000000000,ANGAZA_IPN,3000
372218752,KES,2022-09-26 16:37:26.000000000,ANGAZA_IPN,201
362693730,KES,2022-09-10 13:57:08.000000000,ANGAZA_IPN,4500
360212791,KES,2022-09-05 18:34:54.000000000,ANGAZA_IPN,3000
428094413,KES,2022-12-26 04:51:25.000000000,ANGAZA_IPN,94
404433363,KES,2022-11-18 19:43:40.000000000,ANGAZA_IPN,72
391698770,KES,2022-10-29 14:36:33.000000000,ANGAZA_IPN,1071
369095776,KES,2022-09-21 11:59:47.000000000,ANGAZA_IPN,595
386751045,KES,2022-10-20 18:44:55.000000000,ANGAZA_IPN,728
454416460,KES,2023-02-05 15:16:03.000000000,ANGAZA_IPN,539
372648138,KES,2022-09-27 15:06:30.000000000,ANGAZA_IPN,469
395994633,KES,2022-11-05 10:54:27.000000000,ANGAZA_IPN,445
401372816,KES,2022-11-14 05:29:01.000000000,ANGAZA_IPN,700
385316192,KES,2022-10-18 16:18:15.000000000,ANGAZA_IPN,600
425969675,KES,2022-12-22 18:42:43.000000000,ANGAZA_IPN,104
377207751,KES,2022-10-04 20:14:50.000000000,ANGAZA_IPN,1134
373180022,KES,2022-09-28 12:58:09.000000000,ANGAZA_IPN,189
377094323,KES,2022-10-04 17:42:44.000000000,ANGAZA_IPN,5
425432508,KES,2022-12-22 06:32:04.000000000,ANGAZA_IPN,84
376799513,KES,2022-10-04 15:11:32.000000000,ANGAZA_IPN,330
437665068,KES,2023-01-09 19:54:50.000000000,ANGAZA_IPN,100
452428544,KES,2023-02-02 10:48:28.000000000,ANGAZA_IPN,99
406141959,KES,2022-11-21 17:29:52.000000000,ANGAZA_IPN,102
370687529,KES,2022-09-23 19:11:22.000000000,ANGAZA_IPN,679
458835497,KES,2023-02-12 11:57:48.000000000,ANGAZA_IPN,600
463134866,KES,2023-02-18 23:06:32.000000000,ANGAZA_IPN,1
383852227,KES,2022-10-16 08:28:51.000000000,ANGAZA_IPN,100
472964522,KES,2023-03-06 14:44:00.000000000,ANGAZA_IPN,64
420284903,KES,2022-12-13 19:24:31.000000000,ANGAZA_IPN,1036
393423424,KES,2022-11-01 08:02:38.000000000,ANGAZA_IPN,84
400534798,KES,2022-11-12 16:39:10.000000000,ANGAZA_IPN,620
379003308,KES,2022-10-07 19:39:53.000000000,ANGAZA_IPN,882
394624522,KES,2022-11-02 20:10:03.000000000,ANGAZA_IPN,100
399826546,KES,2022-11-11 15:56:52.000000000,ANGAZA_IPN,525
382403194,KES,2022-10-13 17:03:00.000000000,ANGAZA_IPN,520
359706325,KES,2022-09-05 08:05:48.000000000,ANGAZA_IPN,4200
405474484,KES,2022-11-20 17:12:29.000000000,ANGAZA_IPN,575
450964695,KES,2023-01-30 18:44:18.000000000,ANGAZA_IPN,470
469382033,KES,2023-02-28 18:14:58.000000000,ANGAZA_IPN,130
435957645,KES,2023-01-07 15:19:14.000000000,ANGAZA_IPN,100
465730374,KES,2023-02-23 04:21:18.000000000,ANGAZA_IPN,180
441447196,KES,2023-01-15 19:47:24.000000000,ANGAZA_IPN,120
421639032,KES,2022-12-16 07:10:50.000000000,ANGAZA_IPN,400
417305218,KES,2022-12-09 15:14:07.000000000,ANGAZA_IPN,728
406193064,KES,2022-11-21 18:06:26.000000000,ANGAZA_IPN,70
476120125,KES,2023-03-11 13:44:02.000000000,ANGAZA_IPN,96
372470861,KES,2022-09-26 20:21:47.000000000,ANGAZA_IPN,480
385037664,KES,2022-10-18 07:12:04.000000000,ANGAZA_IPN,700
471383016,KES,2023-03-03 18:55:57.000000000,ANGAZA_IPN,105
437013135,KES,2023-01-09 05:56:09.000000000,ANGAZA_IPN,1134
498480725,KES,2023-04-14 16:39:08.000000000,ANGAZA_IPN,82
485774845,KES,2023-03-26 10:19:51.000000000,ANGAZA_IPN,490
427369157,KES,2022-12-24 18:41:22.000000000,ANGAZA_IPN,728
398453055,KES,2022-11-09 11:26:10.000000000,ANGAZA_IPN,378
467032167,KES,2023-02-25 08:48:31.000000000,ANGAZA_IPN,82
465380857,KES,2023-02-22 16:45:56.000000000,ANGAZA_IPN,200
426704131,KES,2022-12-23 19:57:36.000000000,ANGAZA_IPN,450
425420729,KES,2022-12-22 05:34:28.000000000,ANGAZA_IPN,665
483304716,KES,2023-03-22 14:54:12.000000000,ANGAZA_IPN,518
442182460,KES,2023-01-17 06:25:56.000000000,ANGAZA_IPN,80
464013334,KES,2023-02-20 16:24:06.000000000,ANGAZA_IPN,1200
459488439,KES,2023-02-13 14:01:04.000000000,ANGAZA_IPN,206
440748348,KES,2023-01-14 18:06:23.000000000,ANGAZA_IPN,70
419115633,KES,2022-12-12 13:03:29.000000000,ANGAZA_IPN,518
408805781,KES,2022-11-26 05:23:24.000000000,ANGAZA_IPN,700
410869646,KES,2022-11-29 15:55:14.000000000,ANGAZA_IPN,700
362153256,KES,2022-09-09 14:51:40.000000000,ANGAZA_IPN,777
465782800,KES,2023-02-23 08:37:08.000000000,ANGAZA_IPN,665
366817714,KES,2022-09-17 15:36:33.000000000,ANGAZA_IPN,560
421747995,KES,2022-12-16 14:13:01.000000000,ANGAZA_IPN,244
490259694,KES,2023-04-02 05:58:21.000000000,ANGAZA_IPN,96
418986773,KES,2022-12-12 04:06:37.000000000,ANGAZA_IPN,96
451051514,KES,2023-01-31 02:24:02.000000000,ANGAZA_IPN,114
433594400,KES,2023-01-03 16:38:45.000000000,ANGAZA_IPN,600
421563767,KES,2022-12-15 19:34:35.000000000,ANGAZA_IPN,150
452337441,KES,2023-02-02 02:16:01.000000000,ANGAZA_IPN,70
414642685,KES,2022-12-05 14:03:30.000000000,ANGAZA_IPN,574
404510351,KES,2022-11-19 07:49:28.000000000,ANGAZA_IPN,665
474729991,KES,2023-03-09 05:42:22.000000000,ANGAZA_IPN,300
374991868,KES,2022-10-01 14:54:27.000000000,ANGAZA_IPN,138
434554228,KES,2023-01-05 06:48:21.000000000,ANGAZA_IPN,80
434519961,KES,2023-01-05 02:51:24.000000000,ANGAZA_IPN,861
435183032,KES,2023-01-06 06:50:12.000000000,ANGAZA_IPN,497
468981728,KES,2023-02-28 13:21:54.000000000,ANGAZA_IPN,483
408785979,KES,2022-11-26 02:14:37.000000000,ANGAZA_IPN,820
494912852,KES,2023-04-08 19:24:28.000000000,ANGAZA_IPN,850
458864195,KES,2023-02-12 13:34:50.000000000,ANGAZA_IPN,480
404442480,KES,2022-11-18 20:17:16.000000000,ANGAZA_IPN,70
395383631,KES,2022-11-04 13:15:33.000000000,ANGAZA_IPN,497
392167168,KES,2022-10-30 06:10:23.000000000,ANGAZA_IPN,665
417801472,KES,2022-12-10 08:23:51.000000000,ANGAZA_IPN,658
460631974,KES,2023-02-14 20:55:31.000000000,ANGAZA_IPN,1820
367221529,KES,2022-09-18 04:46:22.000000000,ANGAZA_IPN,500
370199555,KES,2022-09-23 08:08:30.000000000,ANGAZA_IPN,130
462866670,KES,2023-02-18 17:01:05.000000000,ANGAZA_IPN,658
421243919,KES,2022-12-15 16:17:30.000000000,ANGAZA_IPN,79
438909332,KES,2023-01-11 18:49:26.000000000,ANGAZA_IPN,400
448902034,KES,2023-01-27 17:15:29.000000000,ANGAZA_IPN,93
487480009,KES,2023-03-28 17:39:34.000000000,ANGAZA_IPN,231
383772876,KES,2022-10-15 19:49:40.000000000,ANGAZA_IPN,202
449124858,KES,2023-01-27 20:50:50.000000000,ANGAZA_IPN,520
413853225,KES,2022-12-04 04:20:07.000000000,ANGAZA_IPN,480
407267166,KES,2022-11-23 16:34:28.000000000,ANGAZA_IPN,150
408372894,KES,2022-11-25 15:38:29.000000000,ANGAZA_IPN,1071
398814211,KES,2022-11-09 17:28:51.000000000,ANGAZA_IPN,917
391609562,KES,2022-10-29 09:38:24.000000000,ANGAZA_IPN,50
364283495,KES,2022-09-12 19:25:05.000000000,ANGAZA_IPN,114
376758673,KES,2022-10-04 13:57:12.000000000,ANGAZA_IPN,665
373549071,KES,2022-09-28 18:02:23.000000000,ANGAZA_IPN,1134
375051956,KES,2022-10-01 15:49:53.000000000,ANGAZA_IPN,5500
389114822,KES,2022-10-24 18:54:23.000000000,ANGAZA_IPN,112
380177392,KES,2022-10-10 03:57:21.000000000,ANGAZA_IPN,140
403285894,KES,2022-11-17 07:11:45.000000000,ANGAZA_IPN,300
367252979,KES,2022-09-18 07:46:24.000000000,ANGAZA_IPN,910
454914191,KES,2023-02-06 07:48:07.000000000,ANGAZA_IPN,170
443413818,KES,2023-01-18 22:49:47.000000000,ANGAZA_IPN,107
443986298,KES,2023-01-19 18:58:27.000000000,ANGAZA_IPN,707
420440733,KES,2022-12-14 12:41:56.000000000,ANGAZA_IPN,250
410720315,KES,2022-11-29 11:22:37.000000000,ANGAZA_IPN,100
396517902,KES,2022-11-06 04:32:14.000000000,ANGAZA_IPN,72
458167976,KES,2023-02-11 08:50:37.000000000,ANGAZA_IPN,658
349044377,KES,2022-08-17 11:24:21.000000000,ANGAZA_IPN,4000
371363616,KES,2022-09-25 08:47:04.000000000,ANGAZA_IPN,492
372517143,KES,2022-09-27 06:46:12.000000000,ANGAZA_IPN,500
423052017,KES,2022-12-18 15:46:10.000000000,ANGAZA_IPN,210
364945883,KES,2022-09-14 09:45:19.000000000,ANGAZA_IPN,658
399628207,KES,2022-11-11 08:36:44.000000000,ANGAZA_IPN,105
398772895,KES,2022-11-09 17:05:51.000000000,ANGAZA_IPN,20
390919336,KES,2022-10-27 20:30:51.000000000,ANGAZA_IPN,350
446696701,KES,2023-01-24 11:22:28.000000000,ANGAZA_IPN,500
454283449,KES,2023-02-05 07:10:20.000000000,ANGAZA_IPN,100
469559521,KES,2023-03-01 08:40:39.000000000,ANGAZA_IPN,1176
408188029,KES,2022-11-25 05:18:46.000000000,ANGAZA_IPN,580
391466611,KES,2022-10-28 18:36:41.000000000,ANGAZA_IPN,500
389811527,KES,2022-10-26 09:23:39.000000000,ANGAZA_IPN,215
462198519,KES,2023-02-17 16:42:44.000000000,ANGAZA_IPN,24
