GROUP_ID,ID,NUMBER,PAYMENT_DUE_DATE,RESPONSIBLE_USER_ID,CREATED_WHEN,REGISTRATION_DATE,BILLING_ID,ORGANIZATION_ID,IS_TESTING,TOTAL_UNCONSUMED_MONEY,NOMINAL_TERM
120940,6156317,713730802,,126037,2022-10-03 14:02:57.283000000,2022-10-03 14:02:56.954000000,3167514,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120942,6116406,712983105,2023-04-14 15:22:26.266000000,126035,2022-09-27 12:46:29.705000000,2022-09-27 12:46:29.551000000,3452473,1092,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119491,6016231,671467504,2022-11-21 16:25:26.333000000,131937,2022-09-13 13:53:07.068000000,2022-09-13 13:53:06.859000000,3158543,1086,false,140,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118903,5920597,662333806,,119288,2022-09-01 11:22:29.017000000,2022-09-01 11:22:28.890000000,3142484,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
132202,6464109,758719801,2023-05-12 21:54:17.536000000,143911,2022-11-11 13:47:06.800000000,2022-11-11 13:47:06.607000000,3271714,1104,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
125320,6153421,713661304,2023-04-13 15:27:48.237000000,119976,2022-10-03 09:13:36.487000000,2022-10-03 09:13:36.051000000,3450547,1063,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120943,5929405,662749605,,126033,2022-09-02 13:15:45.656000000,2022-09-02 13:15:45.455000000,3167517,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120957,6138453,713558005,,126030,2022-09-30 12:26:26.358000000,2022-09-30 12:26:26.261000000,3167531,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119232,5812430,615035300,2023-03-08 16:06:48.112000000,123856,2022-08-17 07:05:18.289000000,2022-08-17 07:05:18.053000000,3143654,1062,false,0,"{
  ""days"": 357,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121324,5844635,616966701,2023-02-21 18:42:41.957000000,122734,2022-08-21 13:08:11.949000000,2022-08-21 13:08:11.634000000,3170584,1078,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
132201,6856727,853761500,2023-01-25 11:41:54.371000000,148089,2022-12-28 11:45:46.671000000,2022-12-28 11:45:46.659000000,3271713,1104,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119479,6070855,680011103,,124822,2022-09-20 14:47:44.709000000,2022-09-20 14:47:44.573000000,3158531,1086,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122147,5935246,,2023-01-12 12:21:48.889000000,124721,2022-09-03 10:12:57.407000000,2022-09-03 10:12:57.057000000,3187053,1069,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
123625,5929950,662750009,,121649,2022-09-02 13:58:55.211000000,2022-09-02 13:58:54.968000000,3183947,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120945,5855264,618528806,,126034,2022-08-23 08:29:11.444000000,2022-08-23 08:29:11.217000000,3167519,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122053,5965878,666842604,,130603,2022-09-07 10:59:16.914000000,2022-09-07 10:59:16.701000000,3186533,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
125269,6131581,713508505,,121649,2022-09-29 13:24:34.382000000,2022-09-29 13:24:34.096000000,3210734,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122052,5847849,,2023-01-03 10:52:45.244000000,130755,2022-08-22 08:40:06.758000000,2022-08-22 08:40:06.558000000,3173621,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118954,5830477,616553707,,118296,2022-08-19 10:38:21.382000000,2022-08-19 10:38:21.098000000,3142536,1056,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120962,6155919,713730406,2023-04-12 12:15:19.236000000,133778,2022-10-03 13:28:40.456000000,2022-10-03 13:28:40.216000000,3167536,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122067,5995811,668872708,,123726,2022-09-10 15:59:19.942000000,2022-09-10 15:59:19.696000000,3173636,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121392,6050749,672833605,2023-04-15 16:35:36.845000000,122574,2022-09-17 15:07:44.056000000,2022-09-17 15:07:43.658000000,3170652,1077,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118904,5876144,658230503,,119290,2022-08-25 17:31:50.296000000,2022-08-25 17:31:49.966000000,3142485,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121401,5888941,659139901,2022-12-09 21:32:53.634000000,122573,2022-08-27 15:05:32.716000000,2022-08-27 15:05:32.582000000,3186529,1077,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120641,5883293,659114805,2022-09-10 10:06:31.293000000,120207,2022-08-26 16:12:49.366000000,2022-08-26 16:12:48.925000000,3294892,1068,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120962,5895467,659914907,,126033,2022-08-29 07:47:43.838000000,2022-08-29 07:47:43.701000000,3167536,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119237,5807355,615002805,2023-04-18 17:51:05.910000000,126151,2022-08-16 12:45:14.716000000,2022-08-16 12:45:14.452000000,3143659,1062,false,0,"{
  ""days"": 357,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120966,5926531,662602309,,126030,2022-09-02 08:55:25.210000000,2022-09-02 08:55:25.043000000,3167540,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120657,5959698,664700309,2022-09-27 14:24:10.689000000,120207,2022-09-06 14:24:10.869000000,2022-09-06 14:24:10.689000000,3164704,1068,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120936,6139083,713559003,2023-04-18 19:43:24.707000000,126033,2022-09-30 13:27:01.617000000,2022-09-30 13:27:01.509000000,3167510,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118903,5819398,615180809,,119293,2022-08-17 18:11:08.993000000,2022-08-17 18:11:08.760000000,3142484,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122047,5832195,616604500,,118766,2022-08-19 13:21:36.627000000,2022-08-19 13:21:35.114000000,3173616,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122059,6040852,672800208,2023-04-12 10:41:58.861000000,123726,2022-09-16 12:36:30.042000000,2022-09-16 12:36:29.886000000,3447434,1062,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120933,6113531,712975705,,126030,2022-09-27 07:45:06.218000000,2022-09-27 07:45:06.058000000,3167507,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120947,6039195,672795200,,126033,2022-09-16 10:43:19.143000000,2022-09-16 10:43:19.016000000,3167521,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120939,6150134,713607406,2023-04-29 09:01:29.206000000,134836,2022-10-02 12:40:57.667000000,2022-10-02 12:40:57.659000000,3167513,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122055,5885218,659115208,2023-04-09 04:00:50.905000000,123726,2022-08-27 07:15:58.766000000,2022-08-27 07:15:58.607000000,3451629,1062,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122079,6120901,713034106,,130837,2022-09-28 07:55:02.958000000,2022-09-28 07:55:02.940000000,3173648,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120962,6100402,709461503,,126040,2022-09-24 14:29:20.522000000,2022-09-24 14:29:20.378000000,3167536,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121402,5986790,668859507,,122573,2022-09-09 14:29:34.157000000,2022-09-09 14:29:34.011000000,3170662,1077,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120945,5907672,660345802,,126034,2022-08-30 15:08:28.737000000,2022-08-30 15:08:28.576000000,3167519,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
123609,6013458,671458008,2023-04-27 14:30:12.452000000,121649,2022-09-13 10:11:30.176000000,2022-09-13 10:11:30.042000000,3183931,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120966,6154696,713720407,2023-04-21 10:22:13.976000000,126032,2022-10-03 11:38:35.393000000,2022-10-03 11:38:35.008000000,3167540,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120939,5934295,662756006,2023-04-16 18:37:20.276000000,126033,2022-09-03 08:02:08.392000000,2022-09-03 08:02:08.190000000,3191940,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122077,5848527,616980702,,126151,2022-08-22 10:09:08.674000000,2022-08-22 10:09:08.663000000,3173646,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
132487,6426388,752622001,,124933,2022-11-07 12:40:13.284000000,2022-11-07 12:40:13.273000000,3272822,1088,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122152,6073905,709268502,,126232,2022-09-21 06:40:03.056000000,2022-09-21 06:40:02.706000000,3173722,1069,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122057,6047701,672831203,,130839,2022-09-17 10:31:21.138000000,2022-09-17 10:31:20.982000000,3173626,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
123620,5994700,668871403,2023-04-12 23:18:20.659000000,121649,2022-09-10 14:20:45.077000000,2022-09-10 14:20:44.912000000,3231513,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122053,5866183,658046305,2023-04-13 14:28:12.379000000,126151,2022-08-24 14:42:52.989000000,2022-08-24 14:42:52.800000000,3178488,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118524,5832009,616563508,,119976,2022-08-19 13:04:58.488000000,2022-08-19 13:04:58.276000000,3135430,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120933,5932275,662755800,,126030,2022-09-02 17:07:24.991000000,2022-09-02 17:07:24.695000000,3167507,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119331,6041168,672799905,2023-03-25 17:56:21.783000000,129440,2022-09-16 13:00:03.790000000,2022-09-16 13:00:03.770000000,3143755,1095,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118529,5805470,614827707,2022-08-30 09:59:30.778000000,119976,2022-08-16 09:59:30.991000000,2022-08-16 09:59:30.778000000,3447320,1063,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118914,5945642,662779701,,119289,2022-09-04 18:33:42.085000000,2022-09-04 18:33:41.901000000,3142495,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121396,5951356,663956407,2023-03-18 18:33:31.883000000,122573,2022-09-05 14:48:23.769000000,2022-09-05 14:48:23.535000000,3170656,1077,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120937,6137487,713556702,2023-04-13 12:04:51.555000000,126043,2022-09-30 10:49:39.863000000,2022-09-30 10:49:39.714000000,3252866,1092,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
132494,6584872,820678506,2023-04-09 19:19:58.337000000,132467,2022-11-27 09:39:33.847000000,2022-11-27 09:39:33.836000000,3272829,1088,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120943,5903802,660086901,,126035,2022-08-30 09:14:04.825000000,2022-08-30 09:14:04.127000000,3167517,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120966,6012458,671454403,2023-04-13 18:11:24.421000000,126032,2022-09-13 08:11:30.179000000,2022-09-13 08:11:29.889000000,3408182,1092,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118968,5895563,659915409,,121893,2022-08-29 08:09:13.281000000,2022-08-29 08:09:12.997000000,3142550,1056,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
123131,5906892,660093808,2022-12-22 08:08:44.798000000,130497,2022-08-30 14:06:14.456000000,2022-08-30 14:06:14.328000000,3177260,1102,false,20,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122065,6003146,669176406,2022-11-13 17:11:24.902000000,123726,2022-09-12 06:12:24.445000000,2022-09-12 06:12:24.086000000,3190116,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118930,5867275,658047709,,119290,2022-08-24 16:34:50.737000000,2022-08-24 16:34:50.410000000,3142511,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122051,5906261,660093204,,118764,2022-08-30 13:13:49.781000000,2022-08-30 13:13:49.641000000,3173620,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122051,5951532,663956308,,120878,2022-09-05 15:00:35.976000000,2022-09-05 15:00:35.841000000,3173620,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120962,5836467,616957205,,126031,2022-08-20 06:07:01.648000000,2022-08-20 06:07:01.375000000,3167536,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118903,5809453,615026606,,119289,2022-08-16 15:17:27.598000000,2022-08-16 15:17:27.090000000,3142484,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118903,6021838,672279908,2023-03-23 17:45:35.335000000,119313,2022-09-14 09:29:38.507000000,2022-09-14 09:29:38.341000000,3142484,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122143,5904746,660091901,,124721,2022-08-30 10:56:21.690000000,2022-08-30 10:56:21.514000000,3173713,1069,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121401,5808820,615025509,2023-02-01 06:02:29.231000000,127799,2022-08-16 14:31:31.111000000,2022-08-16 14:31:30.948000000,3170661,1077,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120657,5850710,616984407,,120207,2022-08-22 13:52:44.312000000,2022-08-22 13:52:43.985000000,3188378,1068,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119332,5997091,668873201,,129440,2022-09-10 18:18:33.297000000,2022-09-10 18:18:33.058000000,3143756,1095,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119224,5813117,615101201,2023-04-20 15:50:10.613000000,123856,2022-08-17 08:56:27.357000000,2022-08-17 08:56:26.846000000,3143646,1062,false,0,"{
  ""days"": 357,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122056,5878680,658790100,2023-04-13 19:04:35.314000000,118765,2022-08-26 09:33:52.152000000,2022-08-26 09:33:51.770000000,3445948,1062,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120962,6160175,713784809,2023-04-19 09:01:59.707000000,129953,2022-10-04 07:32:26.982000000,2022-10-04 07:32:26.811000000,3167536,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120652,5851990,,2022-11-01 14:33:01.881000000,119984,2022-08-22 15:25:24.579000000,2022-08-22 15:25:24.324000000,3164699,1068,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118934,6034904,672528601,2023-04-04 15:46:29.138000000,119289,2022-09-15 16:09:12.059000000,2022-09-15 16:09:11.684000000,3231680,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120942,6137772,713557106,,126033,2022-09-30 11:19:26.190000000,2022-09-30 11:19:26.014000000,3167516,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
125335,6150875,713608305,,119976,2022-10-02 15:01:56.131000000,2022-10-02 15:01:55.986000000,3211086,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120965,6082623,709362800,2023-03-30 01:22:24.050000000,126068,2022-09-22 09:28:57.162000000,2022-09-22 09:28:57.029000000,3167539,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122071,6031751,672478005,,130602,2022-09-15 11:57:40.800000000,2022-09-15 11:57:40.667000000,3173640,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120943,6020645,672277605,2023-03-09 18:41:08.409000000,126030,2022-09-14 06:40:33.190000000,2022-09-14 06:40:32.968000000,3167517,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120962,5930763,662754407,,126030,2022-09-02 14:56:28.877000000,2022-09-02 14:56:28.750000000,3167536,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120962,5935564,662764109,2023-04-14 16:34:20.469000000,127690,2022-09-03 10:44:26.232000000,2022-09-03 10:44:26.104000000,3185839,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118933,6104736,709469704,2023-04-04 17:54:58.764000000,119289,2022-09-25 13:39:32.915000000,2022-09-25 13:39:32.679000000,3142514,1064,false,5,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118933,5820801,615182409,2023-03-10 18:15:49.660000000,119293,2022-08-18 07:52:14.601000000,2022-08-18 07:52:14.271000000,3142514,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122047,5958106,664497708,2023-02-12 12:56:40.973000000,126151,2022-09-06 12:28:52.595000000,2022-09-06 12:28:52.459000000,3232960,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120942,6054539,672835402,,126030,2022-09-18 11:34:12.993000000,2022-09-18 11:34:12.861000000,3167516,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122057,5959911,664700507,,120192,2022-09-06 14:38:50.008000000,2022-09-06 14:38:49.998000000,3173626,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122077,5914743,660471400,2023-04-14 11:49:12.624000000,126151,2022-08-31 14:33:07.571000000,2022-08-31 14:33:07.387000000,3173646,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119491,5968582,666904107,2023-03-09 23:38:39.414000000,131937,2022-09-07 14:14:05.764000000,2022-09-07 14:14:05.657000000,3190118,1086,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120955,5955207,664011202,2023-04-30 06:05:14.857000000,129953,2022-09-06 07:58:15.998000000,2022-09-06 07:58:15.824000000,3373548,1092,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122067,5877642,,2022-09-02 07:05:14.725000000,120192,2022-08-26 07:05:14.733000000,2022-08-26 07:05:14.725000000,3294849,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119212,5814698,615115706,2023-04-20 02:35:31.487000000,118766,2022-08-17 11:49:52.493000000,2022-08-17 11:49:52.076000000,3143634,1062,false,0,"{
  ""days"": 357,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
124843,6046269,,2022-11-24 15:49:34.816000000,132727,2022-09-17 07:57:47.506000000,2022-09-17 07:57:47.362000000,3190580,1111,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119256,5813908,615114709,2023-04-13 17:04:39.844000000,126232,2022-08-17 10:36:39.019000000,2022-08-17 10:36:38.500000000,3178479,1069,false,0,"{
  ""days"": 357,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120962,6061493,679082206,2023-04-15 18:01:30.097000000,133778,2022-09-19 13:40:17.451000000,2022-09-19 13:40:17.286000000,3167536,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118968,5871417,658216809,2022-12-23 14:16:43.127000000,121893,2022-08-25 10:56:45.384000000,2022-08-25 10:56:45.231000000,3142550,1056,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118512,5798234,614738201,2023-04-12 15:56:39.141000000,119976,2022-08-15 15:16:48.663000000,2022-08-15 15:16:48.391000000,3135418,1063,false,222,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
